,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,unnamed_0,unnamed_0.1,unique_key,created_date,closed_date,location_type,incident_zip,incident_address,street_name,address_type,city,landmark,status,due_date,resolution_action_updated_date,community_board,borough,x_coordinate_(state_plane),y_coordinate_(state_plane),park_borough,latitude,longitude,days_open
86,86,86,86,86,1195,47521397,2020-09-11T09:36:46,,1-2 Family Dwelling,10308.0,65B GOODALL STREET,GOODALL STREET,,STATEN ISLAND,GOODALL STREET,In Progress,,,03 STATEN ISLAND,STATEN ISLAND,943650.0,135597.0,STATEN ISLAND,40.53876500076715,-74.14606875734455,
87,87,87,87,87,1202,47521081,2020-09-11T07:43:40,,1-2 Family Dwelling,10310.0,312 BEMENT AVENUE,BEMENT AVENUE,,STATEN ISLAND,BEMENT AVENUE,In Progress,,,01 STATEN ISLAND,STATEN ISLAND,953111.0,170419.0,STATEN ISLAND,40.634382626022855,-74.11219091696935,
88,88,88,88,88,1213,47503272,2020-09-08T18:49:02,2020-09-08T18:49:02,1-2 Family Dwelling,11209.0,648 79 STREET,79 STREET,ADDRESS,BROOKLYN,79 STREET,Closed,,09-08-2020 07:49:02 PM,10 BROOKLYN,BROOKLYN,978617.0,166750.0,BROOKLYN,40.624364937142246,-74.02029212289061,0.0
89,89,89,89,89,1254,47513790,2020-09-09T15:52:36,,3+ Family Apt. Building,10306.0,282 MALDEN PLACE,MALDEN PLACE,,STATEN ISLAND,MALDEN PLACE,In Progress,,,03 STATEN ISLAND,STATEN ISLAND,952018.0,144037.0,STATEN ISLAND,40.561965527308786,-74.11600301466973,
90,90,90,90,90,1259,47512619,2020-09-09T07:12:48,,Other (Explain Below),11220.0,215 60 STREET,60 STREET,,BROOKLYN,60 STREET,In Progress,,,07 BROOKLYN,BROOKLYN,978081.0,173595.0,BROOKLYN,40.6431526520989,-74.02222924795564,
91,91,91,91,91,1286,47508544,2020-09-08T21:24:56,,Other (Explain Below),10013.0,WEST BROADWAY,WEST BROADWAY,,,,In Progress,,,01 MANHATTAN,MANHATTAN,982161.0,200740.0,MANHATTAN,40.71766141360639,-74.00753587464497,
92,92,92,92,92,1314,47502112,2020-09-08T12:46:54,,Other (Explain Below),10014.0,ABINGDON SQUARE,ABINGDON SQUARE,,NEW YORK,ABINGDON SQUARE,In Progress,,,02 MANHATTAN,MANHATTAN,982748.0,207903.0,MANHATTAN,40.73732222221701,-74.00541992513902,
93,93,93,93,93,1315,47502023,2020-09-08T15:21:18,,1-2 Family Dwelling,11209.0,7209 SHORE ROAD,SHORE ROAD,,BROOKLYN,SHORE ROAD,In Progress,,,10 BROOKLYN,BROOKLYN,973848.0,170884.0,BROOKLYN,40.63570757759164,-74.03747817224216,
94,94,94,94,94,1316,47500887,2020-09-08T10:33:10,,3+ Family Mixed Use Building,10012.0,43 MAC DOUGAL STREET,MAC DOUGAL STREET,,NEW YORK,MAC DOUGAL STREET,In Progress,,,02 MANHATTAN,MANHATTAN,983564.0,204383.0,MANHATTAN,40.727660787513706,-74.00247505299457,
95,95,95,95,95,1333,47493920,2020-09-07T20:56:43,,3+ Family Apt. Building,10014.0,6 JONES STREET,JONES STREET,,NEW YORK,JONES STREET,In Progress,,,02 MANHATTAN,MANHATTAN,983709.0,206040.0,MANHATTAN,40.732208857289116,-74.00195203361704,
96,96,96,96,96,1335,47491680,2020-09-07T20:53:31,,Parking Lot/Garage,11219.0,10 AVENUE,10 AVENUE,,,,In Progress,,,10 BROOKLYN,BROOKLYN,982168.0,169013.0,BROOKLYN,40.630577942344935,-74.00750082241525,
97,97,97,97,97,1350,47478518,2020-09-05T13:54:10,2020-09-05T13:54:10,1-2 Family Dwelling,10302.0,610 VILLA AVENUE,VILLA AVENUE,ADDRESS,STATEN ISLAND,VILLA AVENUE,Closed,,09-05-2020 02:54:10 PM,01 STATEN ISLAND,STATEN ISLAND,944029.0,167293.0,STATEN ISLAND,40.62576584475853,-74.14489383469582,0.0
98,98,98,98,98,1360,47476047,2020-09-05T10:19:43,2020-09-05T10:19:43,Parking Lot/Garage,10308.0,694 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,ARTHUR KILL ROAD,Closed,,09-05-2020 11:19:43 AM,03 STATEN ISLAND,STATEN ISLAND,938586.0,143419.0,STATEN ISLAND,40.56021024256388,-74.16434053259722,0.0
99,99,99,99,99,1361,47476045,2020-09-05T10:24:34,2020-09-05T10:24:34,Commercial Building,10308.0,680 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,ARTHUR KILL ROAD,Closed,,09-05-2020 11:24:34 AM,03 STATEN ISLAND,STATEN ISLAND,938649.0,143433.0,STATEN ISLAND,40.560248993995536,-74.16411389632326,0.0
100,100,100,100,100,1369,47472257,2020-09-05T10:21:55,2020-09-05T10:21:55,Commercial Building,10308.0,640 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,ARTHUR KILL ROAD,Closed,,09-05-2020 11:21:55 AM,03 STATEN ISLAND,STATEN ISLAND,938939.0,143566.0,STATEN ISLAND,40.5606155392987,-74.16307110589702,0.0
101,101,101,101,101,1372,47468192,2020-09-04T10:51:09,2020-09-04T10:51:09,1-2 Family Dwelling,10312.0,3 DORVAL AVENUE,DORVAL AVENUE,ADDRESS,STATEN ISLAND,DORVAL AVENUE,Closed,,09-04-2020 11:51:09 AM,03 STATEN ISLAND,STATEN ISLAND,935752.0,142905.0,STATEN ISLAND,40.558784367698,-74.17453612574955,0.0
102,102,102,102,102,1377,47463730,2020-09-04T13:23:41,2020-09-04T13:23:41,1-2 Family Dwelling,10314.0,94 KNOX PLACE,KNOX PLACE,ADDRESS,STATEN ISLAND,KNOX PLACE,Closed,,09-04-2020 02:23:41 PM,01 STATEN ISLAND,STATEN ISLAND,951591.0,163560.0,STATEN ISLAND,40.615550651859664,-74.11763414284748,0.0
103,103,103,103,103,1407,47494056,2020-09-07T18:11:08,,1-2 Family Mixed Use Building,11220.0,325 45 STREET,45 STREET,,BROOKLYN,45 STREET,In Progress,,,07 BROOKLYN,BROOKLYN,981219.0,176103.0,BROOKLYN,40.650038199992686,-74.01092297026054,
104,104,104,104,104,1420,47483467,2020-09-06T21:22:27,,Commercial Building,10301.0,350 FOREST AVENUE,FOREST AVENUE,,STATEN ISLAND,FOREST AVENUE,In Progress,,,01 STATEN ISLAND,STATEN ISLAND,956238.0,169237.0,STATEN ISLAND,40.63114872936054,-74.10091973139676,
105,105,105,105,105,1439,47472324,2020-09-05T13:07:55,,Other (Explain Below),10282.0,259 VESEY STREET,VESEY STREET,,NEW YORK,VESEY STREET,In Progress,,,01 MANHATTAN,MANHATTAN,979897.0,199609.0,MANHATTAN,40.71455626519377,-74.01570231414479,
106,106,106,106,106,1440,47472315,2020-09-05T14:25:42,,3+ Family Apt. Building,11220.0,712 45 STREET,45 STREET,,BROOKLYN,45 STREET,In Progress,,,07 BROOKLYN,BROOKLYN,983560.0,174241.0,BROOKLYN,40.64492790461596,-74.00248639796041,
107,107,107,107,107,1465,47448017,2020-09-03T17:56:37,2020-09-03T17:56:37,3+ Family Apt. Building,11232.0,128 33 STREET,33 STREET,ADDRESS,BROOKLYN,33 STREET,Closed,,09-03-2020 06:56:37 PM,07 BROOKLYN,BROOKLYN,983180.0,178527.0,BROOKLYN,40.656692005228365,-74.00385639850646,0.0
108,108,108,108,108,1467,47466794,2020-09-04T17:11:20,,1-2 Family Dwelling,10312.0,1974 ARTHUR KILL ROAD,ARTHUR KILL ROAD,,STATEN ISLAND,ARTHUR KILL ROAD,In Progress,,,03 STATEN ISLAND,STATEN ISLAND,928218.0,141859.0,STATEN ISLAND,40.555868902333174,-74.20164096700822,
109,109,109,109,109,1472,47463652,2020-09-04T23:03:44,,Other (Explain Below),10314.0,JOAN PLACE,JOAN PLACE,,,,In Progress,,,01 STATEN ISLAND,STATEN ISLAND,949925.0,164277.0,STATEN ISLAND,40.61751236888664,-74.12363852982429,
110,110,110,110,110,1474,47462549,2020-09-04T06:57:53,,Other (Explain Below),11224.0,BAYVIEW AVENUE,BAYVIEW AVENUE,,,,In Progress,,,13 BROOKLYN,BROOKLYN,983443.0,150930.0,BROOKLYN,40.58094400913448,-74.0029052186363,
111,111,111,111,111,1482,47460203,2020-09-04T13:20:01,,1-2 Family Dwelling,10305.0,201 GRASMERE DRIVE,GRASMERE DRIVE,,STATEN ISLAND,GRASMERE DRIVE,In Progress,,,02 STATEN ISLAND,STATEN ISLAND,963814.0,159554.0,STATEN ISLAND,40.60459163127452,-74.07359613892127,
112,112,112,112,112,1488,47459453,2020-09-04T08:56:23,,1-2 Family Dwelling,11209.0,535 BAYRIDGE PARKWAY,BAYRIDGE PARKWAY,,BROOKLYN,BAY RIDGE PARKWAY,In Progress,,,10 BROOKLYN,BROOKLYN,978225.0,168414.0,BROOKLYN,40.62893200950057,-74.02170573531113,
113,113,113,113,113,1495,47445158,2020-09-02T07:59:59,2020-09-02T07:59:59,3+ Family Apt. Building,10011.0,404 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,WEST   22 STREET,Closed,,09-02-2020 08:59:59 AM,04 MANHATTAN,MANHATTAN,983666.0,211043.0,MANHATTAN,40.745940848436454,-74.0021076203444,0.0
114,114,114,114,114,1508,47478472,2020-09-05T21:35:11,,3+ Family Apt. Building,11220.0,5216 9 AVENUE,9 AVENUE,,BROOKLYN,9 AVENUE,In Progress,,,12 BROOKLYN,BROOKLYN,983463.0,171908.0,BROOKLYN,40.63852431211751,-74.00283566291965,
115,115,115,115,115,1510,47477270,2020-09-05T22:14:08,,1-2 Family Mixed Use Building,10310.0,1118 CASTLETON AVENUE,CASTLETON AVENUE,,STATEN ISLAND,CASTLETON AVENUE,In Progress,,,01 STATEN ISLAND,STATEN ISLAND,950962.0,170398.0,STATEN ISLAND,40.63431717023725,-74.11993345087443,
116,116,116,116,116,1518,47467650,2020-09-04T10:47:15,,3+ Family Apt. Building,10306.0,70 ROSS AVENUE,ROSS AVENUE,,STATEN ISLAND,ROSS AVENUE,In Progress,,,02 STATEN ISLAND,STATEN ISLAND,950998.0,148059.0,STATEN ISLAND,40.57300135917885,-74.11969377067824,
117,117,117,117,117,1537,47454118,2020-09-03T12:13:52,,Catch Basin/Sewer,10014.0,PIER   62,PIER   62,,NEW YORK,PIER   62,In Progress,,,04 MANHATTAN,MANHATTAN,981910.0,211931.0,MANHATTAN,40.74837789504392,-74.00844522607682,
118,118,118,118,118,1556,46956481,2020-07-23T12:26:26,2020-07-23T12:26:26,1-2 Family Dwelling,10312.0,435 BARTLETT AVENUE,BARTLETT AVENUE,ADDRESS,STATEN ISLAND,BARTLETT AVENUE,Closed,,07-23-2020 01:26:26 PM,03 STATEN ISLAND,STATEN ISLAND,937462.0,142851.0,STATEN ISLAND,40.55864533544343,-74.16838176591452,0.0
119,119,119,119,119,1558,46955598,2020-07-23T16:29:00,2020-07-23T16:29:00,1-2 Family Dwelling,10303.0,168 CONTINENTAL PLACE,CONTINENTAL PLACE,ADDRESS,STATEN ISLAND,CONTINENTAL PLACE,Closed,,07-23-2020 05:29:00 PM,01 STATEN ISLAND,STATEN ISLAND,939214.0,168922.0,STATEN ISLAND,40.63021392998462,-74.1622504267622,0.0
120,120,120,120,120,1564,46950043,2020-07-22T09:30:42,2020-07-22T09:30:42,3+ Family Apt. Building,10011.0,404 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,WEST   22 STREET,Closed,,07-22-2020 10:30:42 AM,04 MANHATTAN,MANHATTAN,983666.0,211043.0,MANHATTAN,40.745940848436454,-74.0021076203444,0.0
121,121,121,121,121,1573,46945564,2020-07-22T17:46:24,2020-07-22T17:46:24,1-2 Family Dwelling,10312.0,113 ANNADALE ROAD,ANNADALE ROAD,ADDRESS,STATEN ISLAND,ANNADALE ROAD,Closed,,07-22-2020 06:46:24 PM,03 STATEN ISLAND,STATEN ISLAND,935039.0,143643.0,STATEN ISLAND,40.56080610345318,-74.17710745547295,0.0
122,122,122,122,122,1580,46940938,2020-07-22T04:32:29,2020-07-22T04:32:29,3+ Family Apt. Building,10038.0,374 PEARL STREET,PEARL STREET,ADDRESS,NEW YORK,PEARL STREET,Closed,,07-22-2020 05:32:29 AM,03 MANHATTAN,MANHATTAN,983998.0,198115.0,MANHATTAN,40.710456658257726,-74.00090896847634,0.0
123,123,123,123,123,1599,46930494,2020-07-21T01:38:20,2020-07-21T01:38:20,Other (Explain Below),10011.0,241 WEST   15 STREET,WEST   15 STREET,ADDRESS,NEW YORK,WEST   15 STREET,Closed,,07-21-2020 02:38:20 AM,04 MANHATTAN,MANHATTAN,984135.0,208796.0,MANHATTAN,40.73977341266577,-74.00041498956135,0.0
124,124,124,124,124,1618,46920820,2020-07-20T19:32:41,2020-07-20T19:32:41,3+ Family Apt. Building,11231.0,100 LUQUER STREET,LUQUER STREET,ADDRESS,BROOKLYN,LUQUER STREET,Closed,,07-20-2020 08:32:41 PM,06 BROOKLYN,BROOKLYN,983906.0,186259.0,BROOKLYN,40.67791468190088,-74.001240208643,0.0
125,125,125,125,125,1622,46919320,2020-07-20T16:41:35,2020-07-20T16:41:35,3+ Family Apt. Building,11219.0,970 54 STREET,54 STREET,ADDRESS,BROOKLYN,54 STREET,Closed,,07-20-2020 05:41:35 PM,12 BROOKLYN,BROOKLYN,983591.0,171226.0,BROOKLYN,40.63665237804904,-74.00237439573529,0.0
126,126,126,126,126,1632,46916168,2020-07-20T08:00:00,2020-07-20T08:00:00,3+ Family Apt. Building,10011.0,404 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,WEST   22 STREET,Closed,,07-20-2020 09:00:00 AM,04 MANHATTAN,MANHATTAN,983666.0,211043.0,MANHATTAN,40.745940848436454,-74.0021076203444,0.0
127,127,127,127,127,1642,46909575,2020-07-19T16:04:29,2020-07-19T16:04:29,1-2 Family Dwelling,10038.0,374 PEARL STREET,PEARL STREET,ADDRESS,NEW YORK,PEARL STREET,Closed,,07-19-2020 05:04:29 PM,03 MANHATTAN,MANHATTAN,983998.0,198115.0,MANHATTAN,40.710456658257726,-74.00090896847634,0.0
128,128,128,128,128,1678,46880111,2020-07-16T08:13:22,2020-07-16T08:13:22,1-2 Family Mixed Use Building,10308.0,6 WILSON AVENUE,WILSON AVENUE,ADDRESS,STATEN ISLAND,WILSON AVENUE,Closed,,07-16-2020 09:13:22 AM,03 STATEN ISLAND,STATEN ISLAND,941341.0,139794.0,STATEN ISLAND,40.550274085897314,-74.15440256691794,0.0
129,129,129,129,129,1685,46875957,2020-07-16T12:58:35,2020-07-16T12:58:35,Parking Lot/Garage,10312.0,20 JEFFERSON BOULEVARD,JEFFERSON BOULEVARD,ADDRESS,STATEN ISLAND,JEFFERSON BOULEVARD,Closed,,07-16-2020 01:58:35 PM,03 STATEN ISLAND,STATEN ISLAND,934795.0,136447.0,STATEN ISLAND,40.541053137224175,-74.17793298899845,0.0
130,130,130,130,130,1686,46874834,2020-07-16T13:31:25,2020-07-16T13:31:25,3+ Family Apt. Building,11209.0,648 73 STREET,73 STREET,ADDRESS,BROOKLYN,73 STREET,Closed,,07-16-2020 02:31:25 PM,10 BROOKLYN,BROOKLYN,979141.0,168371.0,BROOKLYN,40.62881455920711,-74.01840571057754,0.0
131,131,131,131,131,1694,46872171,2020-07-15T14:11:18,2020-07-15T14:11:18,3+ Family Apt. Building,11220.0,547 55 STREET,55 STREET,ADDRESS,BROOKLYN,55 STREET,Closed,,07-15-2020 03:11:18 PM,07 BROOKLYN,BROOKLYN,980872.0,173056.0,BROOKLYN,40.641674717143495,-74.01217194615684,0.0
132,132,132,132,132,1703,46868220,2020-07-15T16:46:41,2020-07-15T16:46:41,1-2 Family Dwelling,10312.0,117 RUSSEK DRIVE,RUSSEK DRIVE,ADDRESS,STATEN ISLAND,RUSSEK DRIVE,Closed,,07-15-2020 05:46:41 PM,03 STATEN ISLAND,STATEN ISLAND,928809.0,139228.0,STATEN ISLAND,40.54865104232107,-74.19949259487593,0.0
133,133,133,133,133,1716,46862732,2020-07-13T10:15:49,2020-07-13T10:15:49,Commercial Building,10301.0,181 COVERLY AVENUE,COVERLY AVENUE,ADDRESS,STATEN ISLAND,COVERLY AVENUE,Closed,,07-13-2020 11:15:49 AM,02 STATEN ISLAND,STATEN ISLAND,956796.0,159597.0,STATEN ISLAND,40.604690694436776,-74.09887020881018,0.0
134,134,134,134,134,1726,46858467,2020-07-14T14:17:12,2020-07-14T14:17:12,1-2 Family Dwelling,10314.0,106 ADA DRIVE,ADA DRIVE,ADDRESS,STATEN ISLAND,ADA DRIVE,Closed,,07-14-2020 03:17:12 PM,01 STATEN ISLAND,STATEN ISLAND,940449.0,165348.0,STATEN ISLAND,40.620410257998174,-74.15777793126736,0.0
135,135,135,135,135,1730,46857775,2020-07-13T23:53:15,2020-07-13T23:53:15,3+ Family Mixed Use Building,10013.0,42 NORTH MOORE STREET,NORTH MOORE STREET,ADDRESS,NEW YORK,NORTH MOORE STREET,Closed,,07-13-2020 12:53:15 PM,01 MANHATTAN,MANHATTAN,982009.0,201554.0,MANHATTAN,40.71989561068868,-74.00808447161668,0.0
136,136,136,136,136,1751,46849946,2020-07-14T00:42:14,2020-07-14T00:42:14,3+ Family Mixed Use Building,10011.0,404 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,WEST   22 STREET,Closed,,07-14-2020 01:42:14 AM,04 MANHATTAN,MANHATTAN,983666.0,211043.0,MANHATTAN,40.745940848436454,-74.0021076203444,0.0
137,137,137,137,137,1753,46848671,2020-07-13T20:15:18,2020-07-13T20:15:18,Commercial Building,10014.0,567 HUDSON STREET,HUDSON STREET,ADDRESS,NEW YORK,HUDSON STREET,Closed,,07-13-2020 09:15:18 PM,02 MANHATTAN,MANHATTAN,982591.0,207327.0,MANHATTAN,40.73574121648932,-74.0059863132203,0.0
138,138,138,138,138,1778,46837634,2020-07-12T22:10:11,2020-07-12T22:10:11,3+ Family Apt. Building,10301.0,148 CORSON AVENUE,CORSON AVENUE,ADDRESS,STATEN ISLAND,CORSON AVENUE,Closed,,07-12-2020 11:10:11 PM,01 STATEN ISLAND,STATEN ISLAND,961008.0,171567.0,STATEN ISLAND,40.637557881256015,-74.08374273584634,0.0
139,139,139,139,139,1782,46836638,2020-07-12T17:28:40,2020-07-12T17:28:40,1-2 Family Dwelling,10306.0,39 CHESS LOOP,CHESS LOOP,ADDRESS,STATEN ISLAND,CHESS LOOP,Closed,,07-12-2020 06:28:40 PM,03 STATEN ISLAND,STATEN ISLAND,942677.0,146560.0,STATEN ISLAND,40.56885178981347,-74.14963674039498,0.0
140,140,140,140,140,1797,46819093,2020-07-10T23:12:53,2020-07-10T23:12:53,3+ Family Apt. Building,11220.0,547 55 STREET,55 STREET,ADDRESS,BROOKLYN,55 STREET,Closed,,07-10-2020 12:12:53 PM,07 BROOKLYN,BROOKLYN,980872.0,173056.0,BROOKLYN,40.641674717143495,-74.01217194615684,0.0
141,141,141,141,141,1801,47437604,2020-09-01T12:22:00,2020-09-01T12:22:00,Other (Explain Below),10014.0,180 CHRISTOPHER STREET,CHRISTOPHER STREET,ADDRESS,NEW YORK,CHRISTOPHER STREET,Closed,,09-01-2020 01:22:00 PM,02 MANHATTAN,MANHATTAN,981500.0,206122.0,MANHATTAN,40.73243351620026,-74.00992257034451,0.0
142,142,142,142,142,1833,47036049,2020-07-30T10:54:48,2020-07-30T10:54:48,1-2 Family Dwelling,10314.0,1540 VICTORY BOULEVARD,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,VICTORY BOULEVARD,Closed,,07-30-2020 11:54:48 AM,01 STATEN ISLAND,STATEN ISLAND,952375.0,162877.0,STATEN ISLAND,40.61367881472607,-74.11480703969197,0.0
143,143,143,143,143,1840,47032272,2020-07-30T17:59:54,2020-07-30T17:59:54,3+ Family Mixed Use Building,11214.0,1429 SHORE PARKWAY,SHORE PARKWAY,ADDRESS,BROOKLYN,SHORE PARKWAY,Closed,,07-30-2020 06:59:54 PM,11 BROOKLYN,BROOKLYN,982607.0,157397.0,BROOKLYN,40.598694515551706,-74.00591641038264,0.0
144,144,144,144,144,1871,47013384,2020-07-28T23:58:58,2020-07-28T23:58:58,1-2 Family Dwelling,11220.0,315 56 STREET,56 STREET,ADDRESS,BROOKLYN,56 STREET,Closed,,07-28-2020 12:58:58 PM,07 BROOKLYN,BROOKLYN,979407.0,173888.0,BROOKLYN,40.64395769839434,-74.01745137725864,0.0
145,145,145,145,145,1874,47011963,2020-07-28T19:47:03,2020-07-28T19:47:03,1-2 Family Dwelling,10306.0,158 GRIMSBY STREET,GRIMSBY STREET,ADDRESS,STATEN ISLAND,GRIMSBY STREET,Closed,,07-28-2020 08:47:03 PM,02 STATEN ISLAND,STATEN ISLAND,958151.0,148481.0,STATEN ISLAND,40.574183607909454,-74.0939475111243,0.0
146,146,146,146,146,1875,47011895,2020-07-28T08:45:00,2020-07-28T08:45:00,3+ Family Apt. Building,11220.0,674 49 STREET,49 STREET,ADDRESS,BROOKLYN,49 STREET,Closed,,07-28-2020 09:45:00 AM,07 BROOKLYN,BROOKLYN,982573.0,173695.0,BROOKLYN,40.64342912028671,-74.00604289235065,0.0
147,147,147,147,147,1888,47003955,2020-07-27T13:16:05,2020-07-27T13:16:05,1-2 Family Dwelling,10312.0,95 STROUD AVENUE,STROUD AVENUE,ADDRESS,STATEN ISLAND,STROUD AVENUE,Closed,,07-27-2020 02:16:05 PM,03 STATEN ISLAND,STATEN ISLAND,936481.0,141045.0,STATEN ISLAND,40.55368299093431,-74.17189944859409,0.0
148,148,148,148,148,1901,46994949,2020-07-26T20:05:29,2020-07-26T20:05:29,Other (Explain Below),10308.0,640 ARTHUR KILL ROAD,ARTHUR KILL ROAD,ADDRESS,STATEN ISLAND,ARTHUR KILL ROAD,Closed,,07-26-2020 09:05:29 PM,03 STATEN ISLAND,STATEN ISLAND,938939.0,143566.0,STATEN ISLAND,40.5606155392987,-74.16307110589702,0.0
149,149,149,149,149,1923,46970216,2020-07-24T22:36:55,2020-07-24T22:36:55,3+ Family Apt. Building,10011.0,406 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,WEST   22 STREET,Closed,,07-24-2020 11:36:55 PM,04 MANHATTAN,MANHATTAN,983653.0,211050.0,MANHATTAN,40.74596006081326,-74.00215453717205,0.0
150,150,150,150,150,1934,46816750,2020-07-10T09:35:12,2020-07-10T09:35:12,3+ Family Apt. Building,11232.0,4015 7 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,7 AVENUE,Closed,,07-10-2020 10:35:12 AM,07 BROOKLYN,BROOKLYN,984189.0,175324.0,BROOKLYN,40.64790053235763,-74.000219821787,0.0
151,151,151,151,151,1956,46803472,2020-07-09T15:41:44,2020-07-09T15:41:44,1-2 Family Dwelling,10301.0,181 COVERLY AVENUE,COVERLY AVENUE,ADDRESS,STATEN ISLAND,COVERLY AVENUE,Closed,,07-09-2020 04:41:44 PM,02 STATEN ISLAND,STATEN ISLAND,956796.0,159597.0,STATEN ISLAND,40.604690694436776,-74.09887020881018,0.0
152,152,152,152,152,1989,46780967,2020-07-07T08:05:23,2020-07-07T08:05:23,1-2 Family Dwelling,10314.0,342 GANSEVOORT BOULEVARD,GANSEVOORT BOULEVARD,ADDRESS,STATEN ISLAND,GANSEVOORT BOULEVARD,Closed,,07-07-2020 09:05:23 AM,02 STATEN ISLAND,STATEN ISLAND,949131.0,159150.0,STATEN ISLAND,40.603436710488154,-74.12647184806616,0.0
153,153,153,153,153,2003,46772552,2020-07-06T20:14:28,2020-07-06T20:14:28,3+ Family Apt. Building,11220.0,702 54 STREET,54 STREET,ADDRESS,BROOKLYN,54 STREET,Closed,,07-06-2020 09:14:28 PM,07 BROOKLYN,BROOKLYN,982000.0,172487.0,BROOKLYN,40.64011329248141,-74.00810723444523,0.0
154,154,154,154,154,2024,46755559,2020-07-05T20:53:52,2020-07-05T20:53:52,1-2 Family Dwelling,10301.0,16 WILLIS AVENUE,WILLIS AVENUE,ADDRESS,STATEN ISLAND,WILLIS AVENUE,Closed,,07-05-2020 09:53:52 PM,01 STATEN ISLAND,STATEN ISLAND,961537.0,170996.0,STATEN ISLAND,40.63599198090885,-74.08183478675831,0.0
155,155,155,155,155,2066,46725702,2020-07-03T15:40:59,2020-07-03T15:40:59,Vacant Building,10310.0,601 CARY AVENUE,CARY AVENUE,ADDRESS,STATEN ISLAND,CARY AVENUE,Closed,,07-03-2020 04:40:59 PM,01 STATEN ISLAND,STATEN ISLAND,950410.0,169581.0,STATEN ISLAND,40.63207258899454,-74.12191815417296,0.0
156,156,156,156,156,2075,46719684,2020-07-02T13:31:39,2020-07-02T13:31:39,3+ Family Apt. Building,11232.0,122 31 STREET,31 STREET,ADDRESS,BROOKLYN,31 STREET,Closed,,07-02-2020 02:31:39 PM,07 BROOKLYN,BROOKLYN,983408.0,179009.0,BROOKLYN,40.658015014086345,-74.00303472143833,0.0
157,157,157,157,157,2098,46716818,2020-07-02T17:19:23,2020-07-02T17:19:23,1-2 Family Mixed Use Building,11214.0,1483 SHORE PARKWAY,SHORE PARKWAY,ADDRESS,BROOKLYN,SHORE PARKWAY,Closed,,07-02-2020 06:19:23 PM,11 BROOKLYN,BROOKLYN,982951.0,157114.0,BROOKLYN,40.5979177948637,-74.00467761879662,0.0
158,158,158,158,158,2100,46715085,2020-07-02T16:18:57,2020-07-02T16:18:57,3+ Family Apt. Building,10301.0,150 CORSON AVENUE,CORSON AVENUE,ADDRESS,STATEN ISLAND,CORSON AVENUE,Closed,,07-02-2020 05:18:57 PM,01 STATEN ISLAND,STATEN ISLAND,960995.0,171565.0,STATEN ISLAND,40.63755235756349,-74.08378956893716,0.0
159,159,159,159,159,2119,46704994,2020-07-01T14:22:25,2020-07-01T14:22:25,3+ Family Apt. Building,11214.0,2072 20 LANE,20 LANE,ADDRESS,BROOKLYN,20 LANE,Closed,,07-01-2020 03:22:25 PM,11 BROOKLYN,BROOKLYN,983458.0,157097.0,BROOKLYN,40.597871193107906,-74.00285194110869,0.0
160,160,160,160,160,2151,39792897,2018-07-20T08:45:08,2018-08-16T11:00:00,1-2 Family Dwelling,11228.0,1254 73 STREET,73 STREET,ADDRESS,BROOKLYN,,Closed,08-19-2018 09:34:26 AM,08-16-2018 12:00:00 AM,10 BROOKLYN,BROOKLYN,982258.0,165900.0,BROOKLYN,40.62203343175753,-74.0071756606621,27.0
161,161,161,161,161,2162,39787962,2018-07-20T13:54:35,2018-07-20T13:54:35,3+ Family Apt. Building,11228.0,1254 73 STREET,73 STREET,ADDRESS,BROOKLYN,,Closed,08-19-2018 02:52:17 PM,07-20-2018 02:55:20 PM,10 BROOKLYN,BROOKLYN,982258.0,165900.0,BROOKLYN,40.62203343175753,-74.0071756606621,0.0
162,162,162,162,162,2184,39778493,2018-07-19T12:47:17,2018-09-30T16:48:57,1-2 Family Dwelling,10305.0,32 XENIA STREET,XENIA STREET,ADDRESS,STATEN ISLAND,,Closed,08-18-2018 01:44:35 PM,09-30-2018 05:48:57 PM,02 STATEN ISLAND,STATEN ISLAND,960907.0,154942.0,STATEN ISLAND,40.591925448890585,-74.08404917158715,73.0
163,163,163,163,163,2207,39770175,2018-07-18T02:53:22,2018-07-27T23:58:07,Other (Explain Below),10011.0,248 WEST   16 STREET,WEST   16 STREET,ADDRESS,NEW YORK,,Closed,08-17-2018 03:47:04 AM,07-27-2018 12:58:07 PM,04 MANHATTAN,MANHATTAN,984217.0,209048.0,MANHATTAN,40.74046509073754,-74.00011908519733,9.0
